date,district,temperature_c,rainfall_mm,humidity_pct
2021-05-25,Masvingo,26.51,0.54,49.67
2021-05-26,Masvingo,28.28,1.384,47.54
2021-05-27,Masvingo,26.69,0.181,38.32
2021-05-28,Masvingo,28.3,0.083,38.83
2021-05-29,Masvingo,26.12,0.469,38.99
2021-05-30,Masvingo,26.24,0.974,50.17
2021-05-31,Masvingo,28.75,0.357,38.77
2021-06-01,Masvingo,24.47,2.165,53.1
2021-06-02,Masvingo,25.91,0.214,52.23
2021-06-03,Masvingo,26.19,1.392,47.98
2021-06-04,Masvingo,26.88,0.432,40.48
2021-06-05,Masvingo,23.15,0.357,43.03
2021-06-06,Masvingo,30.39,0.815,43.48
2021-06-07,Masvingo,27.6,0.543,46.14
2021-06-08,Masvingo,25.22,0.365,41.36
2021-06-09,Masvingo,29.04,1.113,42.54
2021-06-10,Masvingo,26.95,1.467,42.41
2021-06-11,Masvingo,26.92,0.344,38.46
2021-06-12,Masvingo,25.01,0.29,44.04
2021-06-13,Masvingo,26.1,0.987,45.15
2021-06-14,Masvingo,24.43,0.261,45.4
2021-06-15,Masvingo,27.25,0.661,43.07
2021-06-16,Masvingo,27.78,0.942,51.75
2021-06-17,Masvingo,26.65,0.401,47.99
2021-06-18,Masvingo,26.3,0.348,42.72
2021-06-19,Masvingo,23.05,0.386,39.5
2021-06-20,Masvingo,26.68,0.13,39.02
2021-06-21,Masvingo,27.51,0.601,43.17
2021-06-22,Masvingo,25.55,0.162,44.05
2021-06-23,Masvingo,25.08,0.336,42.23
2021-06-24,Masvingo,24.94,0.552,46.59
2021-06-25,Masvingo,24.85,0.002,35.03
2021-06-26,Masvingo,26.1,0.421,42.64
2021-06-27,Masvingo,27.91,0.571,39.54
2021-06-28,Masvingo,26.17,0.127,55.53
2021-06-29,Masvingo,23.41,0.693,57.79
2021-06-30,Masvingo,26.11,0.279,34.41
2021-07-01,Masvingo,25.07,0.432,32.69
2021-07-02,Masvingo,26.93,0.385,49.08
2021-07-03,Masvingo,22.63,0.733,49.77
2021-07-04,Masvingo,23.76,0.008,39.13
2021-07-05,Masvingo,23.69,0.721,44.42
2021-07-06,Masvingo,25.51,0.011,39.45
2021-07-07,Masvingo,26.26,0.121,41.05
2021-07-08,Masvingo,23.23,0.307,42.82
2021-07-09,Masvingo,25.98,0.011,42.99
2021-07-10,Masvingo,26.13,0.824,44.65
2021-07-11,Masvingo,26.42,0.54,47.76
2021-07-12,Masvingo,25.24,0.266,43.02
2021-07-13,Masvingo,22.54,0.576,49.23
2021-07-14,Masvingo,25.08,0.221,39.13
2021-07-15,Masvingo,23.65,0.126,40.2
2021-07-16,Masvingo,24.67,1.359,38.81
2021-07-17,Masvingo,22.64,0.35,48.92
2021-07-18,Masvingo,21.59,0.166,36.11
2021-07-19,Masvingo,23.8,0.714,45.3
2021-07-20,Masvingo,25.31,0.293,52.38
2021-07-21,Masvingo,25.6,0.943,49.98
2021-07-22,Masvingo,26.09,0.172,40.5
2021-07-23,Masvingo,23.74,0.261,47.82
2021-07-24,Masvingo,24.76,0.102,42.58
2021-07-25,Masvingo,20.12,0.097,26.76
2021-07-26,Masvingo,24.5,0.117,40.51
2021-07-27,Masvingo,23.43,0.292,39.48
2021-07-28,Masvingo,23.02,0.441,38.07
2021-07-29,Masvingo,23.04,0.016,41.5
2021-07-30,Masvingo,21.04,0.112,42.28
2021-07-31,Masvingo,21.5,0.148,42.27
2021-08-01,Masvingo,23.03,0.19,42.21
2021-08-02,Masvingo,21.93,0.287,38.54
2021-08-03,Masvingo,24.62,0.064,30.21
2021-08-04,Masvingo,21.3,0.238,52.69
2021-08-05,Masvingo,24.18,0.072,39.31
2021-08-06,Masvingo,25.33,0.557,27.78
2021-08-07,Masvingo,22.16,0.304,36.86
2021-08-08,Masvingo,23.08,0.353,41.75
2021-08-09,Masvingo,21.62,0.474,45.43
2021-08-10,Masvingo,23.09,0.362,49.06
2021-08-11,Masvingo,20.12,0.744,49.05
2021-08-12,Masvingo,24.35,0.127,37.89
2021-08-13,Masvingo,21.4,0.242,38.89
2021-08-14,Masvingo,20.85,0.053,38.73
2021-08-15,Masvingo,22.31,0.693,44.54
2021-08-16,Masvingo,22.05,0.965,41.94
2021-08-17,Masvingo,21.79,0.372,45.1
2021-08-18,Masvingo,20.88,0.008,44.0
2021-08-19,Masvingo,22.3,0.409,36.53
2021-08-20,Masvingo,17.97,0.566,55.54
2021-08-21,Masvingo,22.76,0.215,40.07
2021-08-22,Masvingo,20.61,1.157,49.09
2021-08-23,Masvingo,22.16,0.107,42.45
2021-08-24,Masvingo,17.37,0.25,35.04
2021-08-25,Masvingo,21.39,0.056,41.52
2021-08-26,Masvingo,21.99,0.202,38.49
2021-08-27,Masvingo,21.47,0.289,47.87
2021-08-28,Masvingo,20.82,0.229,40.63
2021-08-29,Masvingo,21.47,0.099,40.29
2021-08-30,Masvingo,20.29,0.095,41.2
2021-08-31,Masvingo,22.31,0.408,40.59
2021-09-01,Masvingo,20.11,0.282,34.46
2021-09-02,Masvingo,18.6,0.838,48.91
2021-09-03,Masvingo,19.21,0.488,48.32
2021-09-04,Masvingo,18.28,0.016,46.3
2021-09-05,Masvingo,21.48,0.133,44.59
2021-09-06,Masvingo,24.24,0.51,43.9
2021-09-07,Masvingo,23.42,0.814,44.35
2021-09-08,Masvingo,22.89,0.111,34.62
2021-09-09,Masvingo,20.24,0.116,40.54
2021-09-10,Masvingo,19.81,0.271,45.31
2021-09-11,Masvingo,23.05,0.092,45.54
2021-09-12,Masvingo,18.52,0.602,40.38
2021-09-13,Masvingo,20.2,0.533,35.77
2021-09-14,Masvingo,19.15,0.282,43.86
2021-09-15,Masvingo,19.7,0.151,34.34
2021-09-16,Masvingo,22.28,0.133,36.16
2021-09-17,Masvingo,22.33,0.004,39.19
2021-09-18,Masvingo,20.73,0.385,40.54
2021-09-19,Masvingo,18.81,0.05,37.46
2021-09-20,Masvingo,20.05,0.288,39.98
2021-09-21,Masvingo,18.52,0.389,41.49
2021-09-22,Masvingo,19.72,0.082,48.25
2021-09-23,Masvingo,19.04,0.293,38.81
2021-09-24,Masvingo,20.1,0.534,39.46
2021-09-25,Masvingo,16.63,0.561,45.02
2021-09-26,Masvingo,17.09,0.492,43.0
2021-09-27,Masvingo,19.6,0.101,36.08
2021-09-28,Masvingo,17.76,0.71,47.9
2021-09-29,Masvingo,18.42,0.117,34.56
2021-09-30,Masvingo,15.87,0.91,49.29
2021-10-01,Masvingo,17.32,0.127,36.34
2021-10-02,Masvingo,17.76,0.021,35.56
2021-10-03,Masvingo,17.47,0.267,46.66
2021-10-04,Masvingo,18.24,0.02,34.86
2021-10-05,Masvingo,18.85,0.343,39.41
2021-10-06,Masvingo,19.19,0.15,50.57
2021-10-07,Masvingo,16.65,0.031,36.63
2021-10-08,Masvingo,20.77,0.077,36.06
2021-10-09,Masvingo,19.03,0.244,43.0
2021-10-10,Masvingo,18.87,0.034,49.37
2021-10-11,Masvingo,17.91,0.086,44.73
2021-10-12,Masvingo,18.99,0.075,44.15
2021-10-13,Masvingo,21.06,0.782,46.4
2021-10-14,Masvingo,19.79,0.0,34.2
2021-10-15,Masvingo,17.0,0.127,49.48
2021-10-16,Masvingo,16.54,0.34,46.89
2021-10-17,Masvingo,20.73,0.059,50.98
2021-10-18,Masvingo,16.18,0.483,41.39
2021-10-19,Masvingo,17.43,0.064,33.89
2021-10-20,Masvingo,18.53,0.065,46.14
2021-10-21,Masvingo,18.5,0.112,38.23
2021-10-22,Masvingo,14.24,0.034,41.16
2021-10-23,Masvingo,18.12,0.052,40.43
2021-10-24,Masvingo,15.51,0.104,47.38
2021-10-25,Masvingo,16.81,0.45,35.86
2021-10-26,Masvingo,15.84,0.393,41.36
2021-10-27,Masvingo,16.32,0.523,46.41
2021-10-28,Masvingo,19.4,0.089,35.43
2021-10-29,Masvingo,15.25,0.184,42.14
2021-10-30,Masvingo,18.71,0.255,52.29
2021-10-31,Masvingo,17.01,0.572,43.78
2021-11-01,Masvingo,14.41,0.191,35.41
2021-11-02,Masvingo,19.05,0.206,33.78
2021-11-03,Masvingo,17.34,1.938,47.15
2021-11-04,Masvingo,17.39,0.012,43.37
2021-11-05,Masvingo,15.94,0.158,48.24
2021-11-06,Masvingo,15.75,0.263,36.55
2021-11-07,Masvingo,20.94,0.552,47.1
2021-11-08,Masvingo,15.42,0.102,39.08
2021-11-09,Masvingo,19.19,0.038,46.9
2021-11-10,Masvingo,18.41,0.844,46.93
2021-11-11,Masvingo,14.03,0.131,37.18
2021-11-12,Masvingo,16.98,1.154,47.15
2021-11-13,Masvingo,14.86,1.411,56.38
2021-11-14,Masvingo,18.27,0.245,40.43
2021-11-15,Masvingo,17.38,0.128,44.37
2021-11-16,Masvingo,18.36,0.054,38.0
2021-11-17,Masvingo,20.57,0.333,46.34
2021-11-18,Masvingo,20.59,0.097,46.11
2021-11-19,Masvingo,14.6,0.205,39.47
2021-11-20,Masvingo,18.15,0.328,44.89
2021-11-21,Masvingo,17.33,0.52,38.61
2021-11-22,Masvingo,13.79,0.221,38.56
2021-11-23,Masvingo,17.12,0.143,42.29
2021-11-24,Masvingo,17.84,0.063,43.38
2021-11-25,Masvingo,17.17,0.312,38.81
2021-11-26,Masvingo,16.88,0.319,34.38
2021-11-27,Masvingo,15.68,0.383,32.44
2021-11-28,Masvingo,20.51,0.091,33.89
2021-11-29,Masvingo,16.86,0.518,41.68
2021-11-30,Masvingo,17.25,0.022,48.38
2021-12-01,Masvingo,16.52,0.732,46.99
2021-12-02,Masvingo,16.97,0.659,51.32
2021-12-03,Masvingo,18.58,0.898,37.24
2021-12-04,Masvingo,18.37,0.185,34.28
2021-12-05,Masvingo,16.99,0.347,35.05
2021-12-06,Masvingo,17.66,0.349,33.48
2021-12-07,Masvingo,17.57,0.193,42.05
2021-12-08,Masvingo,16.37,0.131,42.27
2021-12-09,Masvingo,17.34,0.235,37.93
2021-12-10,Masvingo,17.52,0.853,51.72
2021-12-11,Masvingo,14.37,0.671,45.66
2021-12-12,Masvingo,19.23,0.361,39.93
2021-12-13,Masvingo,19.0,0.381,41.6
2021-12-14,Masvingo,17.96,0.616,46.9
2021-12-15,Masvingo,19.02,0.141,41.65
2021-12-16,Masvingo,18.98,0.022,43.56
2021-12-17,Masvingo,20.32,0.508,48.97
2021-12-18,Masvingo,19.09,0.243,42.78
2021-12-19,Masvingo,20.08,0.305,40.5
2021-12-20,Masvingo,18.41,0.363,41.59
2021-12-21,Masvingo,18.91,0.287,43.3
2021-12-22,Masvingo,19.07,1.137,50.16
2021-12-23,Masvingo,18.83,0.358,42.56
2021-12-24,Masvingo,18.29,0.04,43.58
2021-12-25,Masvingo,21.66,0.215,46.44
2021-12-26,Masvingo,17.91,1.786,47.9
2021-12-27,Masvingo,15.94,0.393,54.36
2021-12-28,Masvingo,20.07,0.139,37.65
2021-12-29,Masvingo,17.06,0.754,41.99
2021-12-30,Masvingo,16.76,0.174,38.51
2021-12-31,Masvingo,20.85,0.069,41.7
2022-01-01,Masvingo,17.4,0.949,39.22
2022-01-02,Masvingo,17.88,0.147,48.14
2022-01-03,Masvingo,20.77,0.385,38.55
2022-01-04,Masvingo,21.28,0.037,45.79
2022-01-05,Masvingo,19.1,0.1,39.72
2022-01-06,Masvingo,18.32,0.112,42.9
2022-01-07,Masvingo,21.66,0.004,38.12
2022-01-08,Masvingo,17.85,0.182,40.02
2022-01-09,Masvingo,16.3,0.044,50.26
2022-01-10,Masvingo,17.89,0.202,39.74
2022-01-11,Masvingo,16.47,0.812,44.18
2022-01-12,Masvingo,18.87,0.125,38.03
2022-01-13,Masvingo,21.58,0.255,39.49
2022-01-14,Masvingo,20.8,0.051,53.43
2022-01-15,Masvingo,18.06,0.4,40.81
2022-01-16,Masvingo,20.64,0.472,40.79
2022-01-17,Masvingo,19.11,0.962,44.9
2022-01-18,Masvingo,19.57,0.379,38.18
2022-01-19,Masvingo,19.51,0.012,42.18
2022-01-20,Masvingo,18.38,0.014,43.99
2022-01-21,Masvingo,21.59,0.311,39.12
2022-01-22,Masvingo,20.29,0.011,44.39
2022-01-23,Masvingo,18.4,0.243,43.61
2022-01-24,Masvingo,22.27,0.771,40.54
2022-01-25,Masvingo,20.21,1.258,38.84
2022-01-26,Masvingo,18.32,1.466,46.35
2022-01-27,Masvingo,21.09,1.256,48.69
2022-01-28,Masvingo,20.75,0.789,38.16
2022-01-29,Masvingo,20.46,0.443,39.9
2022-01-30,Masvingo,18.6,0.406,43.17
2022-01-31,Masvingo,19.12,0.235,33.02
2022-02-01,Masvingo,22.1,0.295,46.08
2022-02-02,Masvingo,21.05,0.407,38.22
2022-02-03,Masvingo,20.91,0.102,44.13
2022-02-04,Masvingo,21.95,0.31,43.86
2022-02-05,Masvingo,19.46,0.049,48.5
2022-02-06,Masvingo,23.42,0.315,44.49
2022-02-07,Masvingo,20.39,0.317,44.88
2022-02-08,Masvingo,19.75,0.005,39.73
2022-02-09,Masvingo,19.22,0.084,33.18
2022-02-10,Masvingo,22.23,0.139,36.32
2022-02-11,Masvingo,22.08,0.286,46.77
2022-02-12,Masvingo,22.13,0.273,40.52
2022-02-13,Masvingo,22.03,0.226,38.61
2022-02-14,Masvingo,21.59,0.026,42.92
2022-02-15,Masvingo,26.34,0.028,46.81
2022-02-16,Masvingo,22.77,0.428,41.56
2022-02-17,Masvingo,21.29,0.074,42.01
2022-02-18,Masvingo,22.24,0.832,48.4
2022-02-19,Masvingo,23.16,0.045,37.5
2022-02-20,Masvingo,25.12,1.091,36.36
2022-02-21,Masvingo,20.73,1.47,56.46
2022-02-22,Masvingo,21.65,0.294,53.07
2022-02-23,Masvingo,23.69,0.842,41.75
2022-02-24,Masvingo,23.11,2.297,53.31
2022-02-25,Masvingo,22.02,0.152,49.74
2022-02-26,Masvingo,24.53,1.031,41.09
2022-02-27,Masvingo,21.91,4.206,54.84
2022-02-28,Masvingo,22.52,4.9,55.04
2022-03-01,Masvingo,24.21,2.994,60.54
2022-03-02,Masvingo,20.8,2.193,49.97
2022-03-03,Masvingo,25.24,3.913,64.22
2022-03-04,Masvingo,23.15,2.455,54.42
2022-03-05,Masvingo,23.14,6.402,63.19
2022-03-06,Masvingo,22.81,3.535,53.59
2022-03-07,Masvingo,20.32,1.199,46.79
2022-03-08,Masvingo,24.08,15.81,70.37
2022-03-09,Masvingo,22.27,23.677,82.81
2022-03-10,Masvingo,20.88,2.934,59.44
2022-03-11,Masvingo,24.06,3.956,55.42
2022-03-12,Masvingo,25.46,16.864,78.44
2022-03-13,Masvingo,24.72,12.2,68.84
2022-03-14,Masvingo,24.31,10.135,68.74
2022-03-15,Masvingo,26.28,9.345,63.16
2022-03-16,Masvingo,23.06,1.947,50.81
2022-03-17,Masvingo,25.61,74.387,78.61
2022-03-18,Masvingo,26.85,14.503,70.31
2022-03-19,Masvingo,25.45,13.283,76.66
2022-03-20,Masvingo,21.91,7.289,62.64
2022-03-21,Masvingo,24.42,7.322,67.04
2022-03-22,Masvingo,24.89,18.269,77.32
2022-03-23,Masvingo,24.97,33.654,71.63
2022-03-24,Masvingo,25.76,58.22,77.63
2022-03-25,Masvingo,25.15,1.876,47.27
2022-03-26,Masvingo,24.11,37.589,66.94
2022-03-27,Masvingo,26.75,20.354,73.77
2022-03-28,Masvingo,23.95,53.169,78.83
2022-03-29,Masvingo,26.79,46.231,82.04
2022-03-30,Masvingo,25.89,48.261,76.46
2022-03-31,Masvingo,26.75,3.238,57.46
2022-04-01,Masvingo,26.1,3.01,58.65
2022-04-02,Masvingo,27.39,78.104,80.46
2022-04-03,Masvingo,25.7,40.405,79.17
2022-04-04,Masvingo,24.95,13.517,69.39
2022-04-05,Masvingo,27.57,13.74,74.76
2022-04-06,Masvingo,27.04,6.327,60.35
2022-04-07,Masvingo,25.87,17.693,71.31
2022-04-08,Masvingo,23.39,25.506,78.66
2022-04-09,Masvingo,26.97,12.765,70.44
2022-04-10,Masvingo,25.48,93.186,83.11
2022-04-11,Masvingo,26.46,212.783,82.59
2022-04-12,Masvingo,27.73,28.306,67.19
2022-04-13,Masvingo,24.81,19.476,73.74
2022-04-14,Masvingo,25.43,190.051,76.84
2022-04-15,Masvingo,24.65,29.297,79.02
2022-04-16,Masvingo,25.79,71.836,76.25
2022-04-17,Masvingo,27.61,63.882,83.43
2022-04-18,Masvingo,25.5,66.885,79.07
2022-04-19,Masvingo,25.65,143.725,79.2
2022-04-20,Masvingo,27.89,18.085,68.85
2022-04-21,Masvingo,25.95,110.955,81.65
2022-04-22,Masvingo,25.12,62.74,86.7
2022-04-23,Masvingo,27.48,13.314,72.5
2022-04-24,Masvingo,28.26,29.268,68.09
2022-04-25,Masvingo,28.42,41.628,76.99
2022-04-26,Masvingo,27.0,66.782,75.25
2022-04-27,Masvingo,28.09,52.134,75.3
2022-04-28,Masvingo,27.54,34.447,68.58
2022-04-29,Masvingo,27.85,154.239,81.45
2022-04-30,Masvingo,27.42,61.71,74.42
2022-05-01,Masvingo,28.77,0.181,38.36
2022-05-02,Masvingo,25.54,1.068,40.94
2022-05-03,Masvingo,26.02,0.579,38.04
2022-05-04,Masvingo,24.86,0.793,49.65
2022-05-05,Masvingo,30.54,0.423,45.38
2022-05-06,Masvingo,27.12,1.865,46.71
2022-05-07,Masvingo,28.06,0.87,46.17
2022-05-08,Masvingo,27.13,0.099,44.95
2022-05-09,Masvingo,30.1,2.506,52.52
2022-05-10,Masvingo,27.63,1.102,47.43
2022-05-11,Masvingo,27.33,0.328,44.97
2022-05-12,Masvingo,25.72,0.324,43.38
2022-05-13,Masvingo,26.05,2.385,70.45
2022-05-14,Masvingo,26.37,0.495,48.1
2022-05-15,Masvingo,25.71,1.328,54.28
2022-05-16,Masvingo,28.34,1.097,51.6
2022-05-17,Masvingo,29.27,0.976,39.73
2022-05-18,Masvingo,25.91,0.39,51.41
2022-05-19,Masvingo,26.37,0.955,49.54
2022-05-20,Masvingo,26.23,0.13,42.78
2022-05-21,Masvingo,28.45,1.85,52.22
2022-05-22,Masvingo,25.86,0.021,36.57
2022-05-23,Masvingo,28.11,0.598,47.46
2022-05-24,Masvingo,25.19,0.223,35.31
2022-05-25,Masvingo,25.81,1.728,40.33
2022-05-26,Masvingo,24.81,1.827,48.04
2022-05-27,Masvingo,27.25,1.462,51.41
2022-05-28,Masvingo,25.61,0.995,52.67
2022-05-29,Masvingo,26.59,1.232,45.14
2022-05-30,Masvingo,24.93,1.787,49.38
2022-05-31,Masvingo,27.64,2.903,64.2
2022-06-01,Masvingo,26.64,0.688,36.95
2022-06-02,Masvingo,27.5,0.435,38.84
2022-06-03,Masvingo,24.04,0.52,47.28
2022-06-04,Masvingo,27.11,0.601,48.91
2022-06-05,Masvingo,26.2,0.676,49.14
2022-06-06,Masvingo,28.53,0.302,47.27
2022-06-07,Masvingo,29.77,1.527,43.29
2022-06-08,Masvingo,27.33,0.069,41.88
2022-06-09,Masvingo,25.83,0.413,45.25
2022-06-10,Masvingo,26.56,0.347,46.82
2022-06-11,Masvingo,27.37,0.157,36.83
2022-06-12,Masvingo,26.64,0.029,37.35
2022-06-13,Masvingo,24.8,0.318,38.97
2022-06-14,Masvingo,24.37,1.395,55.23
2022-06-15,Masvingo,24.96,0.974,50.89
2022-06-16,Masvingo,27.28,0.926,45.4
2022-06-17,Masvingo,27.51,0.083,55.59
2022-06-18,Masvingo,26.62,0.218,41.34
2022-06-19,Masvingo,25.2,0.33,42.57
2022-06-20,Masvingo,26.69,0.05,42.22
2022-06-21,Masvingo,24.08,1.397,43.8
2022-06-22,Masvingo,27.14,1.21,54.4
2022-06-23,Masvingo,27.05,0.455,38.06
2022-06-24,Masvingo,25.98,0.051,44.27
2022-06-25,Masvingo,23.74,0.102,41.08
2022-06-26,Masvingo,28.32,0.431,44.63
2022-06-27,Masvingo,27.14,0.214,34.41
2022-06-28,Masvingo,25.45,0.002,44.24
2022-06-29,Masvingo,26.16,0.114,41.7
2022-06-30,Masvingo,25.99,0.155,37.76
2022-07-01,Masvingo,26.63,0.511,41.99
2022-07-02,Masvingo,25.23,0.056,43.02
2022-07-03,Masvingo,24.62,0.037,40.56
2022-07-04,Masvingo,24.43,1.043,49.75
2022-07-05,Masvingo,26.86,0.115,45.29
2022-07-06,Masvingo,25.96,0.278,47.1
2022-07-07,Masvingo,25.71,0.051,41.84
2022-07-08,Masvingo,24.99,0.208,43.33
2022-07-09,Masvingo,24.96,0.349,52.7
2022-07-10,Masvingo,23.78,1.594,47.33
2022-07-11,Masvingo,23.31,0.047,39.57
2022-07-12,Masvingo,26.33,0.33,31.54
2022-07-13,Masvingo,26.39,0.422,45.51
2022-07-14,Masvingo,22.55,0.66,43.98
2022-07-15,Masvingo,24.35,0.125,38.02
2022-07-16,Masvingo,21.11,0.146,46.83
2022-07-17,Masvingo,24.98,0.056,38.31
2022-07-18,Masvingo,24.8,0.116,43.87
2022-07-19,Masvingo,25.75,0.138,47.11
2022-07-20,Masvingo,23.48,0.377,42.72
2022-07-21,Masvingo,26.0,1.1,53.96
2022-07-22,Masvingo,22.87,0.133,34.16
2022-07-23,Masvingo,24.93,0.565,32.47
2022-07-24,Masvingo,24.65,0.081,45.77
2022-07-25,Masvingo,23.19,0.391,46.88
2022-07-26,Masvingo,23.56,0.112,41.78
2022-07-27,Masvingo,26.13,0.289,41.15
2022-07-28,Masvingo,22.17,0.284,47.33
2022-07-29,Masvingo,21.22,0.476,48.55
2022-07-30,Masvingo,22.78,0.186,38.54
2022-07-31,Masvingo,24.41,0.897,51.68
2022-08-01,Masvingo,22.71,0.119,40.52
2022-08-02,Masvingo,23.91,0.391,43.12
2022-08-03,Masvingo,23.87,1.423,46.15
2022-08-04,Masvingo,23.08,0.595,50.94
2022-08-05,Masvingo,26.41,0.771,48.62
2022-08-06,Masvingo,22.66,0.919,45.69
2022-08-07,Masvingo,25.86,0.353,43.57
2022-08-08,Masvingo,22.27,0.002,37.97
2022-08-09,Masvingo,23.01,0.112,48.13
2022-08-10,Masvingo,21.76,0.055,29.22
2022-08-11,Masvingo,21.31,0.521,45.9
2022-08-12,Masvingo,24.95,0.273,40.61
2022-08-13,Masvingo,23.85,0.196,40.98
2022-08-14,Masvingo,24.9,0.111,48.2
2022-08-15,Masvingo,21.57,0.223,38.5
2022-08-16,Masvingo,21.82,0.245,39.45
2022-08-17,Masvingo,23.2,0.995,41.7
2022-08-18,Masvingo,21.34,0.78,54.92
2022-08-19,Masvingo,21.17,0.352,42.64
2022-08-20,Masvingo,22.55,0.874,58.09
2022-08-21,Masvingo,20.51,0.09,44.7
2022-08-22,Masvingo,19.67,0.455,34.61
2022-08-23,Masvingo,18.43,0.212,45.28
2022-08-24,Masvingo,20.53,0.186,39.44
2022-08-25,Masvingo,22.64,0.292,43.95
2022-08-26,Masvingo,23.51,0.553,46.99
2022-08-27,Masvingo,20.52,0.151,43.81
2022-08-28,Masvingo,21.09,0.061,41.89
2022-08-29,Masvingo,21.26,0.17,31.62
2022-08-30,Masvingo,19.71,0.34,43.72
2022-08-31,Masvingo,21.16,0.278,40.54
2022-09-01,Masvingo,15.99,0.437,47.81
2022-09-02,Masvingo,22.55,0.39,37.51
2022-09-03,Masvingo,22.08,0.011,38.61
2022-09-04,Masvingo,20.7,0.502,37.2
2022-09-05,Masvingo,21.25,0.052,39.29
2022-09-06,Masvingo,22.91,0.192,33.01
2022-09-07,Masvingo,20.08,0.133,35.26
2022-09-08,Masvingo,21.32,0.405,39.33
2022-09-09,Masvingo,19.78,0.019,40.86
2022-09-10,Masvingo,19.41,0.068,34.45
2022-09-11,Masvingo,18.49,0.342,46.75
2022-09-12,Masvingo,17.16,0.067,47.64
2022-09-13,Masvingo,16.17,0.415,41.09
2022-09-14,Masvingo,19.7,0.141,47.26
2022-09-15,Masvingo,18.94,0.056,38.48
2022-09-16,Masvingo,20.22,0.457,44.59
2022-09-17,Masvingo,20.66,0.094,36.53
2022-09-18,Masvingo,15.78,0.341,45.82
2022-09-19,Masvingo,17.85,0.445,52.95
2022-09-20,Masvingo,17.91,0.49,51.86
2022-09-21,Masvingo,18.66,0.152,42.34
2022-09-22,Masvingo,18.7,0.228,38.77
2022-09-23,Masvingo,18.13,0.284,32.21
2022-09-24,Masvingo,19.36,0.381,43.12
2022-09-25,Masvingo,16.38,0.618,45.32
2022-09-26,Masvingo,20.31,0.147,37.9
2022-09-27,Masvingo,18.86,0.263,43.83
2022-09-28,Masvingo,18.56,0.056,40.92
2022-09-29,Masvingo,18.43,0.341,39.74
2022-09-30,Masvingo,19.92,0.047,34.13
2022-10-01,Masvingo,18.49,0.432,60.7
2022-10-02,Masvingo,17.43,0.527,41.84
2022-10-03,Masvingo,18.44,0.303,38.3
2022-10-04,Masvingo,18.85,0.727,42.9
2022-10-05,Masvingo,19.49,0.553,45.74
2022-10-06,Masvingo,17.99,0.113,51.61
2022-10-07,Masvingo,19.72,0.409,38.93
2022-10-08,Masvingo,16.96,0.942,42.9
2022-10-09,Masvingo,17.98,0.215,40.37
2022-10-10,Masvingo,18.66,0.244,42.9
2022-10-11,Masvingo,18.76,0.522,46.61
2022-10-12,Masvingo,19.48,0.274,40.6
2022-10-13,Masvingo,19.23,0.071,34.72
2022-10-14,Masvingo,19.44,0.038,38.2
2022-10-15,Masvingo,18.66,0.522,53.17
2022-10-16,Masvingo,17.29,0.095,39.51
2022-10-17,Masvingo,17.51,0.237,41.89
2022-10-18,Masvingo,18.18,0.139,41.43
2022-10-19,Masvingo,21.12,0.728,48.52
2022-10-20,Masvingo,16.47,0.311,45.12
2022-10-21,Masvingo,19.77,0.133,29.07
2022-10-22,Masvingo,17.59,0.283,46.92
2022-10-23,Masvingo,17.53,0.019,39.5
2022-10-24,Masvingo,17.33,0.091,35.74
2022-10-25,Masvingo,17.38,1.148,50.53
2022-10-26,Masvingo,17.01,0.358,41.11
2022-10-27,Masvingo,17.9,0.039,36.36
2022-10-28,Masvingo,17.32,0.515,45.75
2022-10-29,Masvingo,19.46,0.231,38.69
2022-10-30,Masvingo,17.08,0.423,42.06
2022-10-31,Masvingo,16.74,0.167,39.75
2022-11-01,Masvingo,19.09,0.311,44.05
2022-11-02,Masvingo,15.24,0.233,47.46
2022-11-03,Masvingo,19.21,0.485,44.76
2022-11-04,Masvingo,16.78,0.583,43.45
2022-11-05,Masvingo,14.99,0.016,33.87
2022-11-06,Masvingo,16.36,0.245,47.91
2022-11-07,Masvingo,17.07,0.162,37.74
2022-11-08,Masvingo,15.04,0.11,44.35
2022-11-09,Masvingo,15.84,0.006,43.39
2022-11-10,Masvingo,14.45,0.142,39.6
2022-11-11,Masvingo,17.32,0.014,47.09
2022-11-12,Masvingo,13.6,0.284,38.8
2022-11-13,Masvingo,16.16,0.359,39.55
2022-11-14,Masvingo,17.38,0.114,41.96
2022-11-15,Masvingo,14.8,0.033,41.28
2022-11-16,Masvingo,15.71,0.678,58.79
2022-11-17,Masvingo,16.4,0.22,50.57
2022-11-18,Masvingo,17.71,0.037,36.47
2022-11-19,Masvingo,17.64,0.672,48.99
2022-11-20,Masvingo,20.31,0.712,41.64
2022-11-21,Masvingo,19.6,0.137,38.32
2022-11-22,Masvingo,15.04,0.56,43.0
2022-11-23,Masvingo,13.72,0.078,40.57
2022-11-24,Masvingo,16.18,0.07,35.75
2022-11-25,Masvingo,18.24,0.024,38.48
2022-11-26,Masvingo,16.2,0.32,45.28
2022-11-27,Masvingo,14.32,0.491,42.19
2022-11-28,Masvingo,17.7,0.189,42.29
2022-11-29,Masvingo,17.75,1.024,47.53
2022-11-30,Masvingo,19.16,0.592,55.3
2022-12-01,Masvingo,18.45,0.164,46.45
2022-12-02,Masvingo,18.35,0.031,47.66
2022-12-03,Masvingo,18.18,0.01,39.6
2022-12-04,Masvingo,17.79,0.636,47.58
